id,uri,preview,title,genres,artists,artistsIds,albumTitle,albumId,image,albumReleaseYear,duration,key,mode,timeSignature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
4bUBt22Q0IoJaI2LzA1nn6,spotify:track:4bUBt22Q0IoJaI2LzA1nn6,https://p.scdn.co/mp3-preview/14f521b72b244cf730f07e8f521e4e6536b3b580?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Capelli,italian adult pop | italian alternative,Niccolò Fabi,2pboyZFylWoAL86o6E1gDo,Il Giardiniere,3cThyZV18MjS7V4dbAO5iN,https://i.scdn.co/image/ab67616d00004851e633318c0e9d359b410c00ad,1997,254227,7,1,4,0.0164,0.704,0.612,0.0000533,0.137,-8.976,0.0471,0.649,88.025
2luN3pSDsMoLpgNgjBgk6H,spotify:track:2luN3pSDsMoLpgNgjBgk6H,https://p.scdn.co/mp3-preview/3fe4e40bd20fa23cdc6d7c621cad3a5b7978f350?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Cambiare,classic italian pop | italian adult pop,Alex Baroni,7oF61eBQhjGDnvMi8chRWJ,Alex Baroni,55kr4VlgZOZoSU9ESZwktq,https://i.scdn.co/image/ab67616d0000485119de828ced3f02a9784193eb,1997,255600,7,1,4,0.354,0.522,0.458,0,0.132,-8.971,0.0289,0.165,109.999
7GySgVTbBBE7JaNhCTCfS1,spotify:track:7GySgVTbBBE7JaNhCTCfS1,https://p.scdn.co/mp3-preview/fb4b0c49337b48a034668d059826acce271b85eb?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Canzoni,classic italian pop | italian adult pop,Mietta,6Mv3vVeRt0ceyptR8xtbEP,Canzoni,5xH8VzKB4lKCBz2ADCLZRs,https://i.scdn.co/image/ab67616d000048510d074b9cf589b11f2c410445,1990,241400,9,0,3,0.676,0.645,0.469,0,0.186,-11.219,0.0285,0.323,95.996
7epuVeISDsRnoJppEZWiED,spotify:track:7epuVeISDsRnoJppEZWiED,https://p.scdn.co/mp3-preview/3a8355ebc8a6757053e34c025dbe95704074092a?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Non Ci Sto,classic italian pop | italian adult pop,Syria,604Wl5irR5wDZc1t8vyOHn,Non Ci Sto,2tYzfcEmN1oI6w3tPkGUir,https://i.scdn.co/image/ab67616d000048511085827af779cbf997d68146,2009,195107,5,0,4,0.307,0.431,0.337,0.0000245,0.569,-10.136,0.0331,0.17,66.299
5RoN0KKonQoGolfnyyFlwk,spotify:track:5RoN0KKonQoGolfnyyFlwk,https://p.scdn.co/mp3-preview/6a9e919a30de3f42469bc9f60bfc51fb9d8352ed?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Voglio Vivere In Un Attimo,classic italian pop | italian adult pop,Biagio Antonacci,0Qd65xBSFzdm3zCEu2ThQF,The Platinum Collection,77onrOfx3JuPa2mIb2sPTa,https://i.scdn.co/image/ab67616d00004851dff1359ff8b85d2faaaea606,2014,264467,3,1,4,0.202,0.567,0.733,0,0.0478,-5.407,0.0341,0.396,132.637
2lE0xdMDBpJ2zkdIprxRlO,spotify:track:2lE0xdMDBpJ2zkdIprxRlO,https://p.scdn.co/mp3-preview/6d3a816266fc512243906a7b4239d5b2675a82d6?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Disperato,classic italian pop | italian adult pop,Marco Masini,0kcOfjhVfDMTS09s9aLmuD,Masini,4LgTTaf0ij9DKvHt1dbIGc,https://i.scdn.co/image/ab67616d0000485182580e5910d3e1deef6ef247,2004,264693,0,1,4,0.672,0.448,0.505,0.0000134,0.126,-7.465,0.0382,0.0993,119.554
7BILkx8rr67id3H0KVbTrE,spotify:track:7BILkx8rr67id3H0KVbTrE,https://p.scdn.co/mp3-preview/d4b354268325634318db04be9ec59bc4648642a1?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,L'Uomo Col Megafono,classic italian pop | italian adult pop | italian alternative | italian pop,Daniele Silvestri,6q8f3fxaWqkXzkbxtKOzYF,Monetine,3mfahOk88mQBdYnbLfT7GZ,https://i.scdn.co/image/ab67616d00004851f3a7c1debcf215e235bd3745,2008,284347,5,0,4,0.205,0.548,0.824,0.0472,0.291,-5.984,0.159,0.436,157.979
67IZgpDvA7dLj7SfR0mXZv,spotify:track:67IZgpDvA7dLj7SfR0mXZv,https://p.scdn.co/mp3-preview/079977cc2d4aced82aa0bc198e59b4f4d1fdab71?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Tosca cosa farà Dio di me,musica etnica,Tosca,2QezBWDHOoFeVCM3wlzTDu,Tosca: Cosa Farà Dio Di Me,5i3bOlP7dov1vkcUMsLHdN,https://i.scdn.co/image/ab67616d000048519f50113a902a0b8713b56c98,2011,223000,7,1,4,0.909,0.456,0.203,0.000034,0.117,-13.628,0.0312,0.0745,75.17
1bgNn17jbIuFmEq4uec0qz,spotify:track:1bgNn17jbIuFmEq4uec0qz,https://p.scdn.co/mp3-preview/8bbcc364b12f3d81ec4c9bff4d06b8fc9a74aee9?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Il viaggio,italian pop rock,Mango,5iBphIrmXEjfrqiuz5y6pY,Australia,0erKVUuIbCZTXlKSFoYt58,https://i.scdn.co/image/ab67616d00004851bd9f7085ce85b18a4a610a24,1985,241067,5,1,4,0.378,0.743,0.838,0.000437,0.0666,-9.136,0.0451,0.524,101.605
1kc8vFipscBShNDVWoCTUY,spotify:track:1kc8vFipscBShNDVWoCTUY,https://p.scdn.co/mp3-preview/c001095d78038dc9b29e1fa70346377c9be16fc0?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,La notte dei pensieri,classic italian pop | italian adult pop,Michele Zarrillo,7GQA0yMdSaivapYpUqgfKJ,L'Amore Vuole Amore,4aBhPVf9hJIt0TITVLErul,https://i.scdn.co/image/ab67616d00004851fb14edd7e3820814672698e0,1997,332493,9,1,4,0.304,0.66,0.666,0.00566,0.191,-6.299,0.0254,0.56,99.995
