id,uri,preview,title,genres,artists,artistsIds,albumTitle,albumId,image,albumReleaseYear,duration,key,mode,timeSignature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
3FVa0R2evbgjVOd3bejudr,spotify:track:3FVa0R2evbgjVOd3bejudr,https://p.scdn.co/mp3-preview/bd1e840c198ce6b662c8b097bf157b5122e4bbcf?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Dove Si Balla,italian adult pop | italian hip hop | italian pop | milan indie | r&b italiano,Dargen D'Amico,7muPB2GhV0sEg2K1Fgj0Xm,Dove Si Balla,5iTNhsNPt2pesmEDZlcphf,https://i.scdn.co/image/ab67616d00004851bc7a69dc59ab4e53d2b8c511,2022,198082,0,1,4,0.176,0.592,0.603,0,0.123,-5.403,0.0933,0.437,145.94
0jLeyuu6mtsD384054xLah,spotify:track:0jLeyuu6mtsD384054xLah,https://p.scdn.co/mp3-preview/925044836c1f9d31fc6a6d469539bc97b02b2035?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Ciao Ciao,indie siciliano | italian alternative | italian indie pop | italian pop,La rappresentante di lista,0YmQyGKpZgGSDxsC8iEGQU,Ciao Ciao,0pK7UNY1nXMQeeJKiAZMMj,https://i.scdn.co/image/ab67616d000048510f1c471dae67e1626c9fd385,2022,184311,4,0,4,0.125,0.747,0.819,0.00000261,0.331,-4.602,0.134,0.637,117.994
524euygKKFWurhvIdSrkg6,spotify:track:524euygKKFWurhvIdSrkg6,https://p.scdn.co/mp3-preview/0aca2ac82645cc588a3caeba1a63143f2670d828?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,I Tuoi Particolari,italian adult pop | italian pop,Ultimo,3hN3iJMbbBmqBSAMx5veDa,I Tuoi Particolari,6sbV5tigkQuCteprgk9pwd,https://i.scdn.co/image/ab67616d00004851eb12468f227184cd4b65337f,2019,219939,0,1,4,0.632,0.659,0.588,0,0.124,-5.682,0.063,0.297,135.884
2cf1g08CvDuhwXFqxjetQi,spotify:track:2cf1g08CvDuhwXFqxjetQi,https://p.scdn.co/mp3-preview/3b98aabcf02f7173a3cda324f52a57dfaa12020e?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Rapide,italian adult pop | italian pop,Mahmood,06nvjg4wBANK6DCHjqtPNd,Rapide,40tgSHlPNeumzdzLxaN9xC,https://i.scdn.co/image/ab67616d00004851fcd013adf8f0f6fba71dc3be,2020,243625,0,1,4,0.357,0.442,0.557,0,0.11,-7.77,0.0711,0.124,119.48
0Y5wPtrrDx8Z7leLqYbF6F,spotify:track:0Y5wPtrrDx8Z7leLqYbF6F,https://p.scdn.co/mp3-preview/72342a9bdc044f7c8642cb9ce8244f666b73f26f?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Italia amore mio,italian tenor | classic italian pop,Luca Canonici / Pupo / Emanuele Filiberto,"5EPuE5AnmS2tOrgNEmd47b,6LjwPhoH3RDoL8JoXciUHL,5i2qgL9Q4eV4K3uIPYBygd",Italia amore mio,1XBGjZaXqq3zdUs4MzIcc4,https://i.scdn.co/image/ab67616d00004851fbd6e3155d76433b6f675213,2013,217600,7,0,4,0.675,0.409,0.495,0.0000192,0.176,-7.503,0.0358,0.335,153.561
22p4qZqzdy1BOtaxWC7NPX,spotify:track:22p4qZqzdy1BOtaxWC7NPX,https://p.scdn.co/mp3-preview/2889e48d8d10264f5a6b205f9980c74ef0fcd239?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,NO GRAZIE,italian hip hop | italian pop,JUNIOR CALLY,215ciYy7TIYnGRim0I1nJ3,NO GRAZIE,7BPmgqaXSlAFbay3TPvWks,https://i.scdn.co/image/ab67616d00004851d7866b4b7b8925b2a574732f,2020,177000,7,1,4,0.224,0.765,0.743,0,0.21,-5.743,0.253,0.751,129.861
5U3ln41nbhztweY70Mv5b3,spotify:track:5U3ln41nbhztweY70Mv5b3,https://p.scdn.co/mp3-preview/427fe14f143dc8f6181f0f829296504954fdf076?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Per sentirmi vivo,emo rap italiano | italian hip hop | italian pop | pop virale italiano,Fasma / GG,"1hM06YHQ635cZwwUbn7dpk,0kbBijEWCi7FWrBpnpOcHd",Per sentirmi vivo,5owbVnzLpbq9SlftvHXjTa,https://i.scdn.co/image/ab67616d0000485114b0dac4988c44da130a45a4,2019,179080,2,1,4,0.17,0.573,0.722,0,0.11,-5.02,0.252,0.198,168.441
1qBKrPkpVNu11W4tjY88Gj,spotify:track:1qBKrPkpVNu11W4tjY88Gj,https://p.scdn.co/mp3-preview/16c81da92f1afceed58da302d7c9f1f3c07984e9?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Per Tutte Le Volte Che...,italian adult pop,Valerio Scanu,6YqnuGUFh2n0bnLdxpszxE,Per Tutte Le Volte Che...,75d3bNl0ruuqr5tAnJoBJW,https://i.scdn.co/image/ab67616d0000485119edb79e8aa265fd10fde922,2010,238080,6,1,4,0.495,0.619,0.536,0,0.117,-7.015,0.0407,0.135,124.059
2r73nMR6Lm2kJSwEe5JlBs,spotify:track:2r73nMR6Lm2kJSwEe5JlBs,https://p.scdn.co/mp3-preview/bc85639c3d068926275cefd55d01fc2249278273?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,MILLE – feat. Orietta Berti,italian adult pop | italian hip hop | italian pop | classic italian pop,Fedez / Achille Lauro / Orietta Berti,"3pgCLfNbw5ozIfoNsvDU7i,0lI3rF4hi4op6UxqlLHPzv,6W7O7oseXcbYLoiarQrpOw",DISUMANO,3kg7VTOPL8oFCHvMaYtsVU,https://i.scdn.co/image/ab67616d00004851850dcd3e7ad61dc56c425490,2021,175924,2,1,4,0.016,0.527,0.764,0,0.0273,-4.297,0.322,0.829,184.339
3SZjnwkF1LEzWQ66cNGWMw,spotify:track:3SZjnwkF1LEzWQ66cNGWMw,https://p.scdn.co/mp3-preview/33494b5a9243b9ba6dfa67a00bf44a66b616f938?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Anima Mia,classic italian pop,I Cugini Di Campagna,1obSSj73e45bEKQ9UAHeFz,Cantaitalia,42Yajhzi7i8E0UPdZPGmQM,https://i.scdn.co/image/ab67616d000048513ebd2ab48a6c262d044c0a98,2000,254259,4,1,4,0.784,0.264,0.401,0.000686,0.068,-10.458,0.0325,0.132,126.822
