id,uri,preview,title,genres,artists,artistsIds,albumTitle,albumId,image,albumReleaseYear,duration,key,mode,timeSignature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
6H6M3RdPVYAURu9oCimO2z,spotify:track:6H6M3RdPVYAURu9oCimO2z,https://p.scdn.co/mp3-preview/6b201de5de01295f5fdd58d912163185bba66382?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,what it means to be a girl,alt z,EMELINE,4S38gbKfKkEbty2YAIDIlV,what it means to be a girl / this is how i learn to say no,5Ty9rTy9cD0NEJVJsDRTiA,https://i.scdn.co/image/ab67616d00004851d7692fa7d3a59d48a38593ce,2021,168267,0,0,4,0.136,0.786,0.408,0,0.122,-7.913,0.0688,0.523,110.006
1GeQUUhVdGjPZTSONOhkmr,spotify:track:1GeQUUhVdGjPZTSONOhkmr,https://p.scdn.co/mp3-preview/b776564315de7efe4742233b158c03d967543379?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,hurt like it should,alt z | canadian pop,renforshort,3GYvf7puxwkr51EYoD9E7D,hurt like it should,2z9tnFVrBzgvj1NR98ccBY,https://i.scdn.co/image/ab67616d00004851f3caa38f18abac452005bb5e,2024,203468,9,1,4,0.157,0.476,0.706,0.00715,0.0884,-6.56,0.0339,0.706,171.768
3te9LnEKicmjVZ5w5uURNy,spotify:track:3te9LnEKicmjVZ5w5uURNy,https://p.scdn.co/mp3-preview/b34ebda79a1a08604adcce6a5b75438c2865d4bb?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Kids,alt z,Sasha Alex Sloan,4xnihxcoXWK3UqryOSnbw5,Me Again,6F8uiNvpfUdMTpPGPRCK6o,https://i.scdn.co/image/ab67616d00004851ed5cdda7ad48becf7ed34315,2024,178413,8,1,4,0.57,0.708,0.356,0.00000628,0.103,-9.656,0.0294,0.445,84.017
36du8eiiaVHyaW4VJpPEDj,spotify:track:36du8eiiaVHyaW4VJpPEDj,https://p.scdn.co/mp3-preview/296d36526ee8c1aeecd7f68d80b7531bddf8e69b?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Boy From Carolina,alt z | gen z singer-songwriter,Ashley Kutcher,1Zi1c8sWZTy5rDiN3lAuEj,House On The Water,2SjCE75AaySF3qj9plQgri,https://i.scdn.co/image/ab67616d000048519538497ab69b8beae6d45f6c,2024,242873,10,1,3,0.198,0.349,0.543,0,0.233,-7.538,0.0909,0.205,180.262
7FVGIPgLMDChTffvG2LuHV,spotify:track:7FVGIPgLMDChTffvG2LuHV,https://p.scdn.co/mp3-preview/41f069e1018b8ab3bd334a569d2cefe0c6f3b36f?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Holy,alt z | indie pop | nyc pop,King Princess,6beUvFUlKliUYJdLOXNj9C,Make My Bed,6VnoKML5dWRxOOEbMAPfG5,https://i.scdn.co/image/ab67616d00004851f379fc9f6a7ad7c248035243,2018,174667,10,1,4,0.134,0.614,0.585,0.000129,0.0948,-9.483,0.164,0.211,169.905
5v6qYImm5k36GHlFxdEZyv,spotify:track:5v6qYImm5k36GHlFxdEZyv,https://p.scdn.co/mp3-preview/c2f6b4e2736b16c1c8021669394e8380f422741e?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Moral of the Story (feat. Niall Horan) - Bonus Track,alt z | pop,Ashe / Niall Horan,"6P5NO5hzJbuOqSdyPB7SJM,1Hsdzj7Dlq2I7tHP7501T4",Ashlyn,5eCmZVM5Kspu2B1cyVdSqq,https://i.scdn.co/image/ab67616d00004851639c6811b5d0c6cfb145de3a,2021,198515,10,1,4,0.496,0.579,0.37,0,0.221,-8.9,0.0383,0.216,119.799
3J2k478GV4E9GbFzN7ndgv,spotify:track:3J2k478GV4E9GbFzN7ndgv,https://p.scdn.co/mp3-preview/5f21a934814e9acc7f29ead98b635ae88fd29c94?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Fat Funny Friend (sadder),alt z,Maddie Zahm,5dtPlx7yKOo7KdZGyrfFIq,Fat Funny Friend (sadder),5O5IUctGmsLX2FBTDNOCvY,https://i.scdn.co/image/ab67616d00004851a2389c3342ef74ca2ca4d73d,2022,202320,0,1,4,0.962,0.547,0.222,0.0000931,0.101,-8.709,0.0458,0.528,106.28
0JNTSnfzz1CynZ8EhgsptS,spotify:track:0JNTSnfzz1CynZ8EhgsptS,https://p.scdn.co/mp3-preview/b4f3544857bd81fd4de6b3cb2e5c6743e1352fff?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Cry Wolf,alt z | indie poptimism,Luna Shadows,55SUpsj027epu8yi663EKZ,Cry Wolf,5y64Z3RI1Ti7aNHA4hoAYS,https://i.scdn.co/image/ab67616d00004851e944999803c87859b8add212,2016,216600,0,0,4,0.0494,0.677,0.709,0.000397,0.114,-4.06,0.0356,0.445,100.004
7zTbMaHqWY0Y97dOxhFmf9,spotify:track:7zTbMaHqWY0Y97dOxhFmf9,https://p.scdn.co/mp3-preview/80c9e89f7483f5a24cda0679b3c5f3c677a896e5?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,stupidly,alt z,carobae,2HysMkOtaumKooHYAlE7wd,stupidly,6bRLz8EIlKQfd1CfSxPRKK,https://i.scdn.co/image/ab67616d000048515ea61372aaff74d9602f8897,2023,156740,5,1,4,0.282,0.774,0.659,0.17,0.116,-7.518,0.0278,0.892,123.969
2J0TPWSux57fI7SnmroGxT,spotify:track:2J0TPWSux57fI7SnmroGxT,https://p.scdn.co/mp3-preview/f993a45001e8de07d2a4b1cb3dab1ef150f6bf91?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,healing hurts,alt z | gen z singer-songwriter,BLÜ EYES,2gI1WfmpFmmgSRojy4Jup2,healing hurts,13rqxRH5ApKKWc7kndvUOl,https://i.scdn.co/image/ab67616d00004851a99305cdc0020817dfeae305,2022,176911,8,1,4,0.715,0.447,0.342,0,0.0576,-7.372,0.0363,0.495,147.617
1DsVpqnIPZCV1YKdMragRL,spotify:track:1DsVpqnIPZCV1YKdMragRL,https://p.scdn.co/mp3-preview/a85595552fa000e897b90519541409189c9f7d0f?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Witness,alt z,Rosie Darling,6kDXH8d9LugUAsHIozzDAI,Coping,52dIh2e2qt0uiDQySjlrHN,https://i.scdn.co/image/ab67616d000048515a2c092335c5efe35231d37e,2021,235067,2,1,3,0.895,0.431,0.305,0.00000166,0.0981,-9.761,0.0628,0.206,174.365
4K3CoRfaby61VVNoDS6xjJ,spotify:track:4K3CoRfaby61VVNoDS6xjJ,https://p.scdn.co/mp3-preview/60e3e3b6be1c9f9238e99d7189cc33ddf5d94b27?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,If I Don't Laugh I'll Cry,alt z | uk pop,L Devine,5dhyUSoGhz79WTzP39vKs4,Digital Heartifacts,1DzhKoFw6wH2f0SUQXy4Gz,https://i.scdn.co/image/ab67616d00004851fc59b4d8834dffccf939d3de,2024,172288,5,0,3,0.0161,0.479,0.863,0.00264,0.63,-7,0.115,0.41,175.945
5nFyaoBWwwMJ9fv33tZ2MB,spotify:track:5nFyaoBWwwMJ9fv33tZ2MB,https://p.scdn.co/mp3-preview/3cc077d180da599a1916fae23d460ec2d8b320d7?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,What I Need (feat. Kehlani),alt z | indie poptimism | pop | r&b | rap,Hayley Kiyoko / Kehlani,"3LjhVl7GzYsza1biQjTpaN,0cGUm45nv7Z6M6qdXYQGTX",Expectations,2oRkkW6ZudviRBd6mx4CfL,https://i.scdn.co/image/ab67616d000048515b41313f5e512786926f3da9,2018,219520,10,1,4,0.0537,0.633,0.793,0,0.16,-4.126,0.055,0.414,103.97
3bWubl9oMzs5Z1n5KZXSSz,spotify:track:3bWubl9oMzs5Z1n5KZXSSz,https://p.scdn.co/mp3-preview/568be7a71e0aae152387adc72539b99fc0f29e73?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,can I call you back?,alt z | swedish electropop,shy martin,7eCmccnRwPmRnWPw61x6jM,can I call you back?,0WKhEo5uustTfpRpm0tMhL,https://i.scdn.co/image/ab67616d0000485111e74da76894db87e41054fb,2020,153059,9,1,4,0.827,0.647,0.319,0,0.133,-9.987,0.0367,0.267,126.243
0kZeOZOgex2AZF77ts4zXA,spotify:track:0kZeOZOgex2AZF77ts4zXA,https://p.scdn.co/mp3-preview/905fafb333531adc112c59d587e7c06e3c54316b?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,I Think I’m in ____,alt z,Savannah Sgro,5aj9AKqFL0JpL2sQ8Q2irp,I Think I’m in ____,3WPYc3auxLrBmCrzxt2gl3,https://i.scdn.co/image/ab67616d00004851abafd1c40bdf6ed05d6179b7,2022,160936,9,1,4,0.101,0.752,0.652,0,0.0687,-4.861,0.0372,0.513,135.999
1NFaE6OehRDrF2ilGhCIad,spotify:track:1NFaE6OehRDrF2ilGhCIad,https://p.scdn.co/mp3-preview/e646cd883f9b1658070271197b63fc9adf74e1fc?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,The Woman You Are,alt z,JESSIA,6DdbeAeBlrYj8bNToZv4TY,The Woman You Are,3UXDHjWuYJDxkl3ua47iKm,https://i.scdn.co/image/ab67616d00004851e6747cd727af39a01136820e,2024,222605,3,1,3,0.29,0.32,0.364,0,0.128,-7.198,0.0407,0.256,46.871
6cdEo2qPBf5qQxju4Aos8U,spotify:track:6cdEo2qPBf5qQxju4Aos8U,https://p.scdn.co/mp3-preview/d0cd0756f08f0c4276e9573c92dd87b11fb845f1?cid=61a9bb7d5c7b4b0993b2a4af35e647a3,Feels,alt z | electropop,Kiiara,4u5smJBskI6Adzv08PuiUP,lil kiiwi,0AUG7Sa8IIiCHTW6GONdf2,https://i.scdn.co/image/ab67616d0000485104090677fe520a72568910ec,2020,182500,1,0,4,0.43,0.663,0.377,0.0000386,0.0936,-10.404,0.0743,0.405,124.027
